EMP_ID,ANNUAL_RATE,HRLY_RATE,JOBCODE,ETHNICITY,SEX,MARITAL_STATUS,JOB_SATISFACTION,AGE,NUMBER_OF_TEAM_CHANGED,REFERRAL_SOURCE,HIRE_MONTH,REHIRE,TERMINATION_YEAR,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,STATUS,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5
2565171742,62497,36,90439,WHITE,F,Divorced,5,32,3+,Unknown,October,TRUE,,N,Y,5,N,N,LEVEL 1,A,General Administration,2,0,0,0,0
5275189402,88176,47,21280,WHITE,F,Married,5,27,3+,Corporate Career Site,March,FALSE,,N,N,1,N,Y,LEVEL 3,A,Marketing Support/Services,2,0,0,0,0
2697234417,39107,29,36545,WHITE,M,Married,1,61,0,Open House,February,FALSE,,N,N,5,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
2760107880,110834,58,57014,WHITE,F,Single,4,28,2,Executive Referral,February,FALSE,2017,N,N,2,N,N,LEVEL 3,T,Physical Flows,0,0,0,0,0
2721674192,78217,43,21280,BLACK,F,Married,3,27,3,Job Fair,September,FALSE,,N,N,4,N,N,LEVEL 2,A,Marketing Support/Services,2,0,0,0,0
8748884766,66798,39,21232,WHITE,F,Single,3,35,3,Job Fair,December,FALSE,,N,Y,2,N,N,LEVEL 3,A,Production & Operations,3,0,0,0,0
3093789208,87551,51,21280,WHITE,F,Married,3,18,3,Job Boards/Online Advertising,February,FALSE,,Y,N,1,N,N,LEVEL 1,A,Marketing Support/Services,2,0,0,0,0
1159481839,124213,67,21837,WHITE,F,Single,2,52,0,Job Boards/Online Advertising,December,FALSE,,N,N,4,N,N,LEVEL 1,A,Digital,0,0,0,0,0
3182074537,126821,65,60543,BLACK,M,Married,1,48,0,Staffing Agency,January,FALSE,,N,N,5,N,N,LEVEL 3,A,Finance,3,0,0,0,0
9031215253,82193,46,26733,WHITE,F,Married,1,57,0,Direct Sourcing,February,FALSE,,N,N,4,N,Y,LEVEL 1,A,Package Development,3,0,0,0,0
9191533669,59943,36,84584,BLACK,M,Single,1,59,0,Client Referral,June,FALSE,,N,N,1,N,N,LEVEL 3,A,Production & Operations,3,0,0,0,0
7005987079,71671,42,71244,BLACK,F,Single,1,43,1,Staffing Agency,June,FALSE,,N,N,5,N,N,LEVEL 2,A,Creative Service/Copy,3,0,0,0,0
2280653244,82747,47,64255,WHITE,M,Married,4,19,3+,Client Referral,October,FALSE,,Y,N,5,N,N,LEVEL 1,A,Promotional Purchasing,3,0,0,0,0
1279581870,185143,97,23699,HISPA,F,Divorced,5,32,3+,Corporate Career Site,September,FALSE,,N,N,5,N,N,LEVEL 1,A,Digital,2,0,0,0,0
6349893138,44003,31,54208,WHITE,F,Divorced,5,21,3+,Staffing Agency,September,FALSE,2016,N,Y,5,N,N,LEVEL 2,T,General Administration,0,0,0,0,0
7745023462,76897,45,69289,WHITE,M,Married,4,18,2,Other Source,September,FALSE,,Y,Y,4,N,N,LEVEL 1,A,Marketing - Global,3,0,0,0,0
6973473608,82426,49,70214,WHITE,M,Divorced,5,22,3,Job Posting,July,FALSE,,N,N,3,N,N,LEVEL 1,A,Manufacturing Supply Chain,3,0,0,0,0
9209385284,92638,52,63101,WHITE,M,Divorced,5,33,3,Unsolicited,December,FALSE,,N,N,2,N,N,LEVEL 1,A,Digital,3,0,0,0,0
2284759833,98341,53,52720,WHITE,M,Single,1,64,1,Job Posting,July,FALSE,,N,Y,3,N,N,LEVEL 5,A,Web,2,0,0,0,0
2890835620,77438,44,71244,WHITE,F,Divorced,5,33,3+,Client Referral,October,FALSE,2017,N,N,1,N,N,LEVEL 3,T,Creative Service/Copy,3,0,0,0,0
5841318441,65513,36,22666,BLACK,M,Married,2,42,1,Unknown,October,FALSE,,N,N,2,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
3910019546,41405,26,83370,BLACK,F,Divorced,5,21,3,E-Strat,August,FALSE,,N,N,3,N,N,LEVEL 3,A,Marketing Support/Services,3,0,0,0,0
1997393849,57646,39,63501,WHITE,M,Married,2,50,1,Print Advertisement,February,FALSE,,N,Y,5,N,N,LEVEL 3,A,Marketing Support/Services,3,0,0,0,0
3230143530,74518,43,68553,WHITE,M,Single,5,26,2,Agency,August,TRUE,,N,N,3,N,N,LEVEL 2,A,Marketing - Global,0,0,0,0,0
6965493070,87033,48,50002,WHITE,M,Married,3,37,2,Direct Sourcing,December,FALSE,,N,N,3,N,N,LEVEL 1,A,Production & Operations,3,0,0,0,0
3530823448,205802,104,33520,ASIAN,F,Divorced,3,22,3+,Job Boards/Online Advertising,May,FALSE,,N,N,3,N,N,LEVEL 2,A,Digital,2,0,0,0,0
3332815281,150604,78,60543,WHITE,M,Single,1,60,1,Job Boards/Online Advertising,June,FALSE,2016,N,N,5,N,N,LEVEL 1,T,Finance,0,0,0,0,0
7052088792,85528,48,65696,WHITE,M,Married,5,23,2,Staffing Agency,March,FALSE,,N,N,1,N,N,LEVEL 1,A,Demand Planning,3,0,0,0,0
4629933378,160502,83,52630,ASIAN,F,Single,5,21,3+,Former Employee/Intern,June,FALSE,,N,N,4,N,N,LEVEL 2,A,IT Digital,3,0,0,0,0
2820633756,71380,41,71244,BLACK,M,Divorced,5,36,3,Client Referral,May,FALSE,2017,N,N,4,N,N,LEVEL 2,T,Creative Service/Copy,3,0,0,0,0
6848495174,101636,57,63101,ASIAN,F,Married,3,23,2,Open House,July,FALSE,,N,N,3,N,N,LEVEL 3,A,Social Media,3,0,0,0,0
8001542828,155941,81,19721,ASIAN,M,Single,4,30,3,Unsolicited,September,FALSE,,N,N,5,N,N,LEVEL 3,A,Digital,3,0,0,0,0
8462368207,58532,36,24100,WHITE,F,Single,1,53,0,College Recruiting(UnderGrad),February,FALSE,,N,Y,1,N,N,LEVEL 4,A,Customer Care,0,0,0,0,0
8867806439,34323,23,58258,BLACK,M,Single,1,64,0,Staffing Agency,January,FALSE,,N,N,4,N,N,LEVEL 2,A,Physical Flows,0,0,0,0,0
4442646373,38140,26,50776,HISPA,F,Married,1,49,1,Former Employee/Intern,October,FALSE,,N,N,3,N,N,LEVEL 3,A,Physical Flows,0,0,0,0,0
7930708769,124383,65,21837,ASIAN,F,Single,1,43,1,Job Boards/Online Advertising,January,TRUE,,N,N,5,N,N,LEVEL 1,A,Digital,3,0,0,0,0
8654534343,70496,42,71244,WHITE,M,Married,1,63,0,Other Source,July,FALSE,,N,N,2,N,N,LEVEL 1,A,Creative Service/Copy,3,0,0,0,0
4819575451,49863,33,52106,WHITE,M,Married,2,49,0,College Recruiting(UnderGrad),May,FALSE,,N,N,2,N,N,LEVEL 2,A,Finance,0,0,0,0,0
3987122328,67173,41,26458,BLACK,F,Divorced,4,25,3+,College Recommendation,June,FALSE,,N,N,3,N,N,LEVEL 2,A,Sourcing,3,0,0,0,0
4233830380,33673,23,50776,HISPA,F,Married,4,34,3+,,February,FALSE,,N,N,5,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
5378625816,48803,28,84584,BLACK,M,Divorced,5,31,3,Job Fair,December,FALSE,,N,N,1,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
6522875941,40193,29,36545,HISPA,F,Single,2,46,1,,February,FALSE,,N,N,4,N,N,LEVEL 4,A,Production & Operations,0,0,0,0,0
6018689431,51410,37,84584,BLACK,F,Married,1,62,1,Job Fair,July,FALSE,,N,N,5,Y,N,LEVEL 4,A,Production & Operations,0,0,0,0,0
6383588653,170966,89,52630,WHITE,F,Single,1,52,1,,December,FALSE,,N,N,1,N,N,LEVEL 3,A,IT Digital,3,0,0,0,0
3506025183,133084,72,72064,WHITE,M,Single,1,42,0,Unsolicited,November,TRUE,,N,Y,5,N,N,LEVEL 2,A,Creative Service/Copy,1,0,0,0,0
6898545006,93664,51,53836,WHITE,M,Divorced,4,37,2,College Recommendation,July,FALSE,,N,N,1,N,N,LEVEL 1,A,Market Supply Logistics,2,0,0,0,0
7611434183,102516,61,10872,WHITE,M,Married,2,55,1,Executive Referral,March,FALSE,,N,N,3,N,N,LEVEL 3,A,eCommerce,3,0,0,0,0
2672824707,72107,42,33545,WHITE,F,Single,1,61,1,Former Employee/Intern,May,FALSE,,N,N,3,N,N,LEVEL 3,A,Creative Service/Copy,3,0,0,0,0
6330125454,148231,79,21627,WHITE,M,Single,5,28,2,College Recruiting(UnderGrad),February,FALSE,,N,N,5,N,N,LEVEL 1,A,eCommerce,0,0,0,0,0
3796174104,58153,37,75390,ASIAN,M,Married,3,18,3+,Staffing Agency,July,FALSE,,Y,N,2,Y,N,LEVEL 1,A,Human Resources,2,0,0,0,0
1107586628,90242,52,66623,HISPA,F,Divorced,3,25,2,Other Source,March,TRUE,,N,N,2,Y,N,LEVEL 3,A,Sourcing,2,0,0,0,0
4859227088,110788,62,10872,BLACK,F,Divorced,3,31,3+,Other Source,August,FALSE,,N,N,5,N,N,LEVEL 1,A,eCommerce,2,0,0,0,0
3764734895,32519,25,50776,WHITE,M,Married,2,43,0,E-Strat,July,FALSE,,N,N,1,N,N,LEVEL 4,A,Physical Flows,0,0,0,0,0
4942695544,84170,47,68553,WHITE,M,Single,4,29,3,College Recommendation,July,FALSE,,Y,N,2,N,N,LEVEL 2,A,Marketing - Global,2,0,0,0,0
5128239820,85240,45,71777,ASIAN,M,Married,3,27,3+,Corporate Career Site,October,FALSE,,N,Y,4,N,Y,LEVEL 3,A,Analytical/Microbiology,3,0,0,0,0
6054234604,183247,96,23699,WHITE,M,Single,5,36,3+,Inroads,August,FALSE,,N,N,4,N,N,LEVEL 1,A,Digital,3,0,0,0,0
2220543215,123771,67,21837,HISPA,F,Married,1,58,1,Open House,November,FALSE,,N,N,5,N,Y,LEVEL 2,A,Digital,0,0,0,0,0
7389105756,36571,23,50776,HISPA,F,Married,3,28,3,Corporate Career Site,March,FALSE,,N,N,1,N,N,LEVEL 5,A,Physical Flows,3,0,0,0,0
2709204569,188894,101,89345,WHITE,F,Single,1,63,0,Executive Referral,November,FALSE,,N,N,3,N,N,LEVEL 3,A,Supply Chain Administration,3,0,0,0,0
3969474723,135552,71,60543,WHITE,M,Single,2,62,1,Direct Sourcing,September,FALSE,,N,N,4,N,N,LEVEL 3,A,Finance,2,0,0,0,0
4488711155,128367,67,25955,WHITE,M,Single,2,59,0,Former Employee/Intern,January,FALSE,,N,N,2,Y,N,LEVEL 1,A,Social Media,3,0,0,0,0
5737307505,95544,51,15952,TWO,M,Single,2,40,1,Executive Referral,August,FALSE,,N,Y,1,N,N,LEVEL 2,A,Marketing - Global,2,0,0,0,0
7804969904,70286,41,68872,BLACK,M,Divorced,5,34,3,College Recruiting(UnderGrad),November,TRUE,,N,N,1,N,N,LEVEL 2,A,Sourcing,0,0,0,0,0
6309667481,69365,40,67929,WHITE,M,Single,2,52,1,Job Boards/Online Advertising,September,FALSE,,N,Y,1,N,N,LEVEL 2,A,Customer Relationship Mgmt,0,0,0,0,0
2273174824,58847,35,33949,WHITE,F,Married,5,31,3,Inroads,January,TRUE,2016,N,N,2,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
4068542032,49510,29,25504,WHITE,F,Married,4,28,2,Other Source,November,FALSE,,N,N,2,N,N,LEVEL 2,A,Accounts Payable,3,0,0,0,0
7672552417,43681,26,25504,HISPA,F,Single,1,58,0,Unsolicited,March,TRUE,,N,Y,2,N,N,LEVEL 3,A,Accounts Payable,3,0,0,0,0
5303561577,43787,26,25504,WHITE,F,Single,2,46,0,College Recommendation,December,FALSE,,N,N,4,N,N,LEVEL 2,A,Accounts Payable,3,0,0,0,0
7413740408,49501,30,25504,ASIAN,F,Married,3,19,3+,Staffing Agency,December,FALSE,2017,Y,N,1,N,N,LEVEL 1,T,Accounts Payable,3,0,0,0,0
9081594022,52956,34,77063,WHITE,M,Married,5,25,2,,March,FALSE,,N,N,4,N,N,LEVEL 1,A,Customer Care,3,0,0,0,0
2778849953,75924,46,29238,ASIAN,M,Single,2,45,1,College Recommendation,November,FALSE,,N,N,3,N,N,LEVEL 1,A,Web,3,0,0,0,0
8099712977,39350,22,44203,WHITE,M,Single,2,61,1,Corporate Career Site,November,FALSE,,N,N,5,N,N,LEVEL 3,A,Production & Operations,0,0,0,0,0
7417801783,56746,38,20163,ASIAN,F,Single,1,51,1,Client Referral,September,FALSE,,N,Y,4,Y,N,LEVEL 1,A,Public Relations,2,0,0,0,0
7525915880,78216,44,21232,WHITE,F,Single,4,35,3+,Staffing Agency,April,FALSE,,N,N,4,N,N,LEVEL 2,A,Production & Operations,2,0,0,0,0
8152816121,118815,63,52720,WHITE,F,Married,2,58,0,Job Fair,November,FALSE,,N,N,1,N,N,LEVEL 3,A,eCommerce,2,0,0,0,0
3927951892,173707,92,79457,WHITE,M,Married,3,22,3,Print Advertisement,October,TRUE,,N,Y,3,N,N,LEVEL 2,A,Marketing - Direct,3,0,0,0,0
3858704005,69434,38,25688,BLACK,F,Married,1,55,1,Job Boards/Online Advertising,August,FALSE,,N,N,1,N,N,LEVEL 3,A,Industrial Quality,3,0,0,0,0
8135425768,133166,71,19721,BLACK,M,Divorced,4,20,3+,Unsolicited,December,FALSE,,N,N,3,N,N,LEVEL 1,A,Digital,2,0,0,0,0
9166895124,178657,92,33287,BLACK,M,Divorced,3,29,3+,Other Source,February,FALSE,,N,N,1,N,N,LEVEL 3,A,Advanced Research,2,0,0,0,0
8023774257,41810,30,35983,ASIAN,M,Single,2,50,0,Inroads,December,FALSE,,N,N,3,N,N,LEVEL 4,A,Physical Flows,0,0,0,0,0
9164172080,33460,21,50776,WHITE,M,Married,5,30,2,Open House,February,FALSE,,N,N,5,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
4745392834,42702,28,35983,WHITE,M,Single,3,21,2,Executive Referral,August,FALSE,,N,N,5,N,N,LEVEL 3,A,Physical Flows,0,0,0,0,0
2422894877,60584,36,26469,WHITE,F,Married,2,64,1,Open House,December,FALSE,,N,N,2,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
3163793136,60830,36,26469,HISPA,M,Married,5,20,3+,Job Fair,February,FALSE,,N,N,4,N,N,LEVEL 1,A,Marketing - Direct,0,0,0,0,0
6221435171,60676,34,26469,WHITE,F,Married,1,48,0,Direct Sourcing,May,FALSE,,N,N,2,N,N,LEVEL 5,A,Marketing - Direct,0,0,0,0,0
2496492498,60539,32,26469,WHITE,F,Divorced,4,30,2,Executive Referral,October,FALSE,,N,N,5,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
7449409708,60777,37,26469,BLACK,F,Married,4,33,3,Unsolicited,February,FALSE,,N,Y,2,Y,N,LEVEL 1,A,Marketing - Direct,0,0,0,0,0
3254271008,60525,33,26469,ASIAN,M,Married,3,29,2,E-Strat,March,FALSE,,N,N,3,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
1015717487,60840,33,26469,WHITE,F,Single,2,47,0,Inroads,December,FALSE,,N,N,1,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
1297825593,105828,56,68553,WHITE,M,Married,1,52,0,Inroads,May,FALSE,,N,N,4,N,N,LEVEL 3,A,Marketing - Global,0,0,0,0,0
4074349613,105732,57,68553,WHITE,F,Single,1,46,0,Agency,July,FALSE,,N,N,3,N,N,LEVEL 3,A,Marketing - Direct,0,0,0,0,0
3482764643,105681,58,68553,WHITE,M,Married,2,54,1,Open House,December,FALSE,,N,N,5,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
3024319235,42711,29,35983,WHITE,F,Single,1,44,1,Staffing Agency,December,FALSE,,N,N,3,N,N,LEVEL 3,A,Physical Flows,0,0,0,0,0
1254322008,74150,43,68553,HISPA,F,Married,5,21,2,Executive Referral,July,FALSE,,N,N,1,N,Y,LEVEL 3,A,Marketing - Direct,3,0,0,0,0
7094876033,42882,32,36405,ASIAN,F,Married,2,52,0,Corporate Career Site,May,FALSE,,N,N,3,N,N,LEVEL 1,A,Production & Operations,3,0,0,0,0
5732227729,198945,104,28969,AMIND,F,Single,1,40,1,Inroads,March,FALSE,2017,N,N,1,N,N,LEVEL 2,T,Demand Planning,3,0,0,0,0
6031150665,60544,37,26469,BLACK,F,Single,2,56,1,Client Referral,May,FALSE,,N,N,4,N,N,LEVEL 1,A,Marketing - Direct,0,0,0,0,0
2290918465,60691,38,26469,WHITE,M,Single,1,43,1,Direct Sourcing,November,FALSE,,N,N,3,N,N,LEVEL 3,A,Marketing - Direct,0,0,0,0,0
6170523406,298974,152,30977,TWO,F,Single,4,36,3+,College Recommendation,February,FALSE,,N,N,3,N,N,LEVEL 3,A,IT Governance and Management,2,0,0,0,0
1450066279,68747,40,22666,WHITE,M,Single,2,53,1,E-Strat,April,FALSE,,N,N,3,N,N,LEVEL 1,A,Production & Operations,0,0,0,0,0
8134136296,57793,33,55679,BLACK,F,Married,3,30,3+,,July,FALSE,,N,N,1,N,N,LEVEL 1,A,Marketing - Direct,2,0,0,0,0
5287388084,71904,38,89492,BLACK,M,Married,4,24,3,Executive Referral,April,FALSE,,N,N,4,N,N,LEVEL 1,A,Industrial Quality,3,0,0,0,0
2132901665,120703,63,46122,WHITE,F,Single,1,56,1,Corporate Career Site,January,FALSE,,N,N,5,N,N,LEVEL 4,A,Human Resources,2,0,0,0,0
4019919471,103771,57,56116,ASIAN,F,Single,2,64,1,Former Employee/Intern,September,FALSE,,N,N,1,Y,N,LEVEL 3,A,Marketing - Global,2,0,0,0,0
5191108474,85908,49,25293,BLACK,F,Divorced,4,27,3,,January,FALSE,2016,N,N,2,N,N,LEVEL 3,T,Marketing - Direct,0,0,0,0,0
5069766233,36758,23,50776,BLACK,F,Married,1,45,0,Former Employee/Intern,March,FALSE,2017,N,N,2,N,N,LEVEL 2,T,Physical Flows,0,0,0,0,0
4057336663,62618,35,72549,WHITE,F,Single,1,62,1,Executive Referral,October,FALSE,,N,N,4,N,N,LEVEL 3,A,Manufacturing Supply Chain,0,0,0,0,0
1311544358,67835,39,33905,WHITE,F,Single,5,32,2,E-Strat,June,FALSE,,N,N,1,N,N,LEVEL 5,A,Market Supply Logistics,0,0,0,0,0
4184220373,45006,28,84584,TWO,F,Married,2,51,1,Agency,August,FALSE,,N,N,5,N,N,LEVEL 2,A,Production & Operations,0,0,0,0,0
5397483209,165948,84,90855,ASIAN,M,Married,1,64,1,Job Fair,February,FALSE,,N,N,1,N,N,LEVEL 3,A,IT Governance and Management,3,0,0,0,0
4236072159,66017,40,43267,ASIAN,M,Single,1,58,1,Job Posting,August,FALSE,,N,Y,1,Y,N,LEVEL 3,A,Web,3,0,0,0,0
5435319476,60121,39,90264,ASIAN,F,Married,3,31,3+,Client Referral,September,FALSE,,N,N,4,N,N,LEVEL 1,A,Creative Service/Copy,3,0,0,0,0
6155401284,102966,58,63101,WHITE,F,Single,4,36,3+,E-Strat,March,FALSE,,N,N,3,N,N,LEVEL 3,A,eCommerce,3,0,0,0,0
2972292587,57712,39,63501,WHITE,F,Single,1,61,0,Executive Referral,October,FALSE,,N,N,2,N,N,LEVEL 3,A,Marketing Support/Services,3,0,0,0,0
3404386113,65391,37,85570,WHITE,M,Married,2,55,1,Former Employee/Intern,October,TRUE,,N,N,1,N,N,LEVEL 1,A,Customer Care,0,0,0,0,0
4461726009,65191,36,83324,WHITE,F,Single,2,59,1,Job Fair,August,FALSE,,N,N,5,Y,N,LEVEL 4,A,Customer Care,0,0,0,0,0
3341392442,65137,36,83324,WHITE,M,Married,3,27,2,,December,FALSE,,N,N,5,N,Y,LEVEL 3,A,Customer Care,0,0,0,0,0
2075457238,35565,23,50776,WHITE,F,Married,5,28,3+,Inroads,January,FALSE,,N,N,3,N,Y,LEVEL 3,A,Physical Flows,0,0,0,0,0
7109285437,167642,89,10872,WHITE,M,Single,2,61,1,College Recommendation,July,FALSE,,N,N,4,N,N,LEVEL 3,A,eCommerce,2,0,0,0,0
6420052200,68337,43,53662,WHITE,F,Single,4,18,3,Executive Referral,April,FALSE,,Y,Y,5,N,N,LEVEL 1,A,Finance,2,0,0,0,0
5227002511,38740,25,50776,ASIAN,F,Married,1,46,1,E-Strat,August,FALSE,,N,N,5,N,N,LEVEL 5,A,Physical Flows,0,0,0,0,0
8742183151,33197,22,50776,ASIAN,M,Married,2,60,0,Open House,January,FALSE,,N,N,2,N,N,LEVEL 2,A,Physical Flows,0,0,0,0,0
1752804983,34579,27,50776,WHITE,F,Married,1,62,1,Unknown,November,FALSE,,N,N,4,N,N,LEVEL 2,A,Physical Flows,0,0,0,0,0
2677581853,133291,72,89249,WHITE,F,Married,2,64,1,College Recruiting(UnderGrad),May,FALSE,,N,N,3,N,Y,LEVEL 2,A,Multi-Channel,3,0,0,0,0
2126426445,58582,35,87158,HISPA,F,Married,1,41,1,Job Boards/Online Advertising,November,FALSE,,N,N,1,N,Y,LEVEL 4,A,Human Resources,3,0,0,0,0
3988650725,70551,44,68553,WHITE,M,Single,1,40,0,Unsolicited,January,FALSE,,N,N,3,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
2708168446,92068,51,38192,WHITE,M,Married,5,23,3,Client Referral,March,FALSE,,N,N,5,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
4417299862,110991,65,72269,WHITE,M,Married,3,31,3+,Print Advertisement,January,TRUE,,N,N,1,N,N,LEVEL 1,A,Web,2,0,0,0,0
1622846877,57243,38,53675,WHITE,F,Married,1,56,0,Job Boards/Online Advertising,October,FALSE,,N,N,2,N,N,LEVEL 5,A,eCommerce,3,0,0,0,0
3800914980,70056,39,19210,WHITE,M,Divorced,4,24,3,Executive Referral,May,FALSE,,N,N,3,N,N,LEVEL 3,A,Accounting,3,0,0,0,0
2908094311,74508,41,52720,WHITE,M,Married,1,48,0,College Recommendation,January,FALSE,,N,N,4,Y,N,LEVEL 3,A,eCommerce,3,0,0,0,0
7892752227,45263,27,14714,WHITE,F,Single,2,45,1,Open House,April,FALSE,2017,N,N,2,Y,N,LEVEL 4,T,Accounting,3,0,0,0,0
6770147669,105759,57,68553,BLACK,M,Single,1,61,0,Other Source,May,FALSE,,N,N,2,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
2876539636,105783,55,68553,ASIAN,F,Divorced,4,20,2,,August,FALSE,,N,Y,2,N,N,LEVEL 1,A,Marketing - Direct,0,0,0,0,0
3220438278,105779,58,68553,PACIF,M,Single,3,26,3,Client Referral,March,FALSE,,N,N,3,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
5597860631,63701,37,90439,WHITE,M,Married,2,52,1,Former Employee/Intern,December,FALSE,,N,N,5,N,N,LEVEL 5,A,General Administration,3,0,0,0,0
5219170160,105874,57,68553,WHITE,M,Divorced,5,37,3+,Print Advertisement,October,FALSE,,N,N,3,N,N,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
7820227914,110919,58,34256,BLACK,F,Single,4,36,3,Other Source,May,FALSE,,N,N,5,N,N,LEVEL 1,A,Finance,0,0,0,0,0
7620758682,56954,34,70433,WHITE,M,Married,4,35,3+,Direct Sourcing,February,FALSE,,N,N,1,N,N,LEVEL 3,A,Customer Care,2,0,0,0,0
3001839302,72657,44,33905,WHITE,F,Divorced,3,36,2,College Recommendation,April,FALSE,,N,N,1,N,N,LEVEL 3,A,Market Supply Logistics,0,0,0,0,0
9132129408,127533,69,38639,HISPA,M,Divorced,4,34,3+,Agency,October,FALSE,,N,N,2,Y,N,LEVEL 3,A,Marketing - Global,3,0,0,0,0
1424299141,60996,36,53662,WHITE,M,Single,2,59,0,Agency,May,FALSE,,N,N,5,N,N,LEVEL 1,A,Finance,0,0,0,0,0
7269202356,70383,42,87972,WHITE,M,Single,3,33,2,Agency,August,FALSE,,N,N,2,N,N,LEVEL 2,A,Industrial Quality,3,0,0,0,0
5255336312,75775,43,28031,WHITE,F,Divorced,5,36,3,Print Advertisement,November,FALSE,,N,N,3,N,N,LEVEL 4,A,Human Resources,0,0,0,0,0
1606129491,173749,89,27468,WHITE,F,Married,2,54,1,Unknown,August,FALSE,,N,N,2,N,Y,LEVEL 4,A,Creative Service/Copy,5,0,0,0,0
1705554947,60544,38,49458,ASIAN,F,Married,1,58,1,Staffing Agency,June,FALSE,,N,N,4,Y,Y,LEVEL 2,A,Marketing - Direct,0,0,0,0,0
2094401938,70632,42,83387,HISPA,M,Married,5,33,2,Agency,April,FALSE,,N,N,2,N,N,LEVEL 3,A,R&I General Management,0,0,0,0,0
3420339494,109547,63,34256,BLACK,F,Divorced,3,33,3,Staffing Agency,December,FALSE,,N,Y,3,N,N,LEVEL 2,A,Finance,3,0,0,0,0
7829589699,57662,33,74120,WHITE,M,Single,2,48,1,College Recruiting(UnderGrad),March,FALSE,,N,N,5,N,N,LEVEL 3,A,R&I Evaluation,0,0,0,0,0
5814964151,92460,51,38672,WHITE,M,Single,1,52,1,Direct Sourcing,January,FALSE,,N,N,5,N,N,LEVEL 3,A,R&I Development/Pre-Develpmnt,3,0,0,0,0
5988160584,49766,31,77063,WHITE,F,Single,5,18,3,Direct Sourcing,November,FALSE,,Y,N,1,N,N,LEVEL 1,A,Customer Care,3,0,0,0,0
4723486374,50538,32,75390,BLACK,F,Single,4,29,3,Unknown,May,FALSE,,N,N,3,N,N,LEVEL 1,A,Human Resources,3,0,0,0,0
2320938043,65407,39,37518,WHITE,F,Married,1,59,0,Corporate Career Site,March,FALSE,,N,N,1,N,N,LEVEL 3,A,Customer Care,0,0,0,0,0
3109662107,65325,38,74125,WHITE,F,Married,2,54,1,Other Source,May,FALSE,,N,N,1,N,N,LEVEL 1,A,Physical Flows,0,0,0,0,0
6994279399,55632,36,53675,BLACK,F,Single,1,63,1,Executive Referral,April,FALSE,2017,N,Y,5,N,N,LEVEL 1,T,Marketing - Direct,0,0,0,0,0
2225457844,76756,43,68553,WHITE,F,Married,4,22,3+,,August,FALSE,,Y,N,4,N,N,LEVEL 2,A,Marketing - Global,3,0,0,0,0
4967071006,77026,45,63715,WHITE,F,Single,4,19,3+,Job Posting,December,FALSE,,Y,N,1,N,N,LEVEL 1,A,Accounting,3,0,0,0,0
4835744684,58825,35,84584,WHITE,F,Single,4,39,3,Job Fair,July,FALSE,,N,N,5,N,N,LEVEL 1,A,Production & Operations,3,0,0,0,0
8791723284,57547,32,43859,ASIAN,M,Married,3,33,2,Corporate Career Site,November,FALSE,,N,N,4,Y,N,LEVEL 2,A,Customer Care,0,0,0,0,0
2719284377,90798,52,25293,WHITE,F,Married,1,58,0,College Recommendation,March,FALSE,,N,N,2,N,N,LEVEL 5,A,Marketing - Global,0,0,0,0,0
6559651828,157477,79,60543,WHITE,M,Married,5,34,3,Job Posting,May,FALSE,,N,N,1,N,N,LEVEL 1,A,Finance,3,0,0,0,0
8799878015,107994,61,48251,BLACK,M,Married,2,55,0,Job Posting,July,FALSE,2017,N,N,4,N,N,LEVEL 1,T,R&I Development/Pre-Develpmnt,2,0,0,0,0
8757997825,56926,32,44823,ASIAN,M,Single,2,53,1,Print Advertisement,November,FALSE,,N,N,3,N,N,LEVEL 4,A,Customer Care,3,0,0,0,0
2493642288,100942,57,34256,ASIAN,M,Divorced,5,21,3+,E-Strat,May,FALSE,,N,N,3,N,N,LEVEL 2,A,Finance,0,0,0,0,0
6322162493,60981,34,83915,HISPA,F,Married,2,59,1,Job Fair,November,FALSE,,N,Y,3,Y,Y,LEVEL 4,A,Finance,0,0,0,0,0
6832954092,60730,34,83915,WHITE,F,Married,5,25,3+,Other Source,November,FALSE,,N,Y,3,N,N,LEVEL 2,A,Finance,0,0,0,0,0
